Td	Y/N Oliveira 1e-17 [cm^2]
4.03792134831461	0.008782936010038
5.02106741573034	0.07465495608532
5.89887640449438	0.166875784190715
6.53089887640449	0.241530740276035
7.12780898876405	0.307402760351317
7.65449438202247	0.368883312421581
8.46207865168539	0.461104140526976
9.05898876404494	0.526976160602259
10.0070224719101	0.623588456712673
10.9550561797753	0.720200752823087

